name_condition__	condition_name	KEY_PRESS_TIME	DISPLAY_ON_TIME	stimulus	emotion	gaze_direct	targ_code	trial_type	RESPONSE_ACCURACY	RESPONSE_TIME	orientation	pict1t	pict2t	pict3t	block	name_trial__	pict1	pict2	pict3	targ	expected_answer	jitter	KEY_PRESS	task
1	fear_cong	332541.03	331963.95	M9	fear	R	RT	C	hit	577	up	300	100	400	2	633	M9_n_s.bmp	M9_n_r.bmp	M9_f_r.bmp	LR.bmp	Down	600	Down	localization
3	happy_cong	334821.28	334313.86	M2b	happy	L	LT	C	hit	507	up	300	100	400	2	971	M2b_n_s.bmp	M2b_n_l.bmp	M2b_h_l.bmp	LL.bmp	Up	800	Up	localization
3	happy_cong	337069.41	336397.14	M20	happy	L	LT	C	hit	672	up	300	100	400	2	667	M20_n_s.bmp	M20_n_l.bmp	M20_h_l.bmp	TL.bmp	Up	600	Up	localization
3	happy_cong	339341.21	338747.05	M20	happy	R	RT	C	hit	594	up	300	100	400	2	539	M20_n_s.bmp	M20_n_r.bmp	M20_h_r.bmp	TR.bmp	Down	700	Down	localization
2	angry_cong	341316.46	340813.66	M3b	angry	L	LT	C	hit	502	up	300	100	400	2	986	M3b_n_s.bmp	M3b_n_l.bmp	M3b_n_l_t.bmp	LL.bmp	Up	500	Up	localization
7	happy_incong	343283.93	342580.26	M22	happy	L	RT	I	hit	703	up	300	100	100	2	679	M22_n_s.bmp	M22_n_l.bmp	M22_h_l.bmp	TR.bmp	Down	600	Down	localization
1	fear_cong	345381.48	344746.84	M2b	fear	R	RT	C	hit	634	up	300	100	400	2	841	M2b_n_s.bmp	M2b_n_r.bmp	M2b_f_r.bmp	LR.bmp	Down	500	Down	localization
1	fear_cong	347060.59	346546.80	M27b	fear	L	LT	C	hit	513	up	300	100	100	2	945	M27b_n_s.bmp	M27b_n_l.bmp	M27b_f_l.bmp	TL.bmp	Up	500	Up	localization
3	happy_cong	349517.07	348830.04	M27b	happy	R	RT	C	error	687	up	300	100	400	2	827	M27b_n_s.bmp	M27b_n_r.bmp	M27b_h_r.bmp	TR.bmp	Down	800	Up	localization
3	happy_cong	351587.58	350779.98	M20	happy	L	LT	C	hit	807	up	300	100	100	2	659	M20_n_s.bmp	M20_n_l.bmp	M20_h_l.bmp	TL.bmp	Up	600	Up	localization
3	happy_cong	353579.65	352946.57	M3b	happy	R	RT	C	hit	633	up	300	100	100	2	851	M3b_n_s.bmp	M3b_n_r.bmp	M3b_h_r.bmp	LR.bmp	Down	700	Down	localization
2	angry_cong	355501.26	354946.51	M27b	angry	R	RT	C	hit	554	up	300	100	100	2	818	M27b_n_s.bmp	M27b_n_r.bmp	M27b_n_r_t.bmp	TR.bmp	Down	700	Down	localization
5	fear_incong	357484.71	356963.09	M24b	fear	R	LT	I	hit	521	up	300	100	100	2	805	M24b_n_s.bmp	M24b_n_r.bmp	M24b_f_r.bmp	TL.bmp	Up	800	Up	localization
8	neutral_incong	359291.62	358646.36	M6	neutral	R	LT	I	hit	645	up	300	100	100	2	616	M6_n_s.bmp	M6_n_r.bmp	M6_n_r.bmp	LL.bmp	Up	500	Up	localization
