name_condition__	condition_name	KEY_PRESS_TIME	DISPLAY_ON_TIME	stimulus	emotion	gaze_direct	targ_code	trial_type	RESPONSE_ACCURACY	RESPONSE_TIME	orientation	pict1t	pict2t	pict3t	block	name_trial__	pict1	pict2	pict3	targ	expected_answer	jitter	KEY_PRESS	task
6	angry_incong	301084.92	300671.39	M3b	angry	R	LT	I	hit	413	up	300	100	400	1	350	M3b_n_s.bmp	M3b_n_r.bmp	M3b_n_r_t.bmp	LL.bmp	Up	600	Up	localization
4	neutral_cong	302662.44	302238.00	M3	neutral	L	LT	C	hit	424	up	300	100	100	1	212	M3_n_s.bmp	M3_n_l.bmp	M3_n_l.bmp	LL.bmp	Up	500	Up	localization
6	angry_incong	304533.63	304237.93	M9b	angry	L	RT	I	hit	295	up	300	100	400	1	510	M9b_n_s.bmp	M9b_n_l.bmp	M9b_n_l_t.bmp	LR.bmp	Down	600	Down	localization
2	angry_cong	306332.84	306004.55	M24	angry	R	RT	C	hit	328	up	300	100	400	1	58	M24_n_s.bmp	M24_n_r.bmp	M24_n_r_t.bmp	TR.bmp	Down	500	Down	localization
8	neutral_incong	308445.50	308104.47	M22	neutral	R	LT	I	hit	341	up	300	100	400	1	48	M22_n_s.bmp	M22_n_r.bmp	M22_n_r.bmp	TL.bmp	Up	800	Up	localization
8	neutral_incong	310230.41	309804.42	M9b	neutral	R	LT	I	hit	425	up	300	100	100	1	376	M9b_n_s.bmp	M9b_n_r.bmp	M9b_n_r.bmp	LL.bmp	Up	700	Up	localization
6	angry_incong	312301.59	311887.69	M3	angry	L	RT	I	hit	413	up	300	100	400	1	222	M3_n_s.bmp	M3_n_l.bmp	M3_n_l_t.bmp	LR.bmp	Down	700	Down	localization
7	happy_incong	314150.61	313770.96	M24b	happy	R	LT	I	hit	379	up	300	100	100	1	295	M24b_n_s.bmp	M24b_n_r.bmp	M24b_h_r.bmp	TL.bmp	Up	800	Up	localization
2	angry_cong	316118.54	315604.24	M24b	angry	L	LT	C	hit	514	up	300	100	100	1	418	M24b_n_s.bmp	M24b_n_l.bmp	M24b_n_l_t.bmp	TL.bmp	Up	800	Up	localization
5	fear_incong	318093.68	317487.51	M6b	fear	L	RT	I	hit	606	up	300	100	100	1	485	M6b_n_s.bmp	M6b_n_l.bmp	M6b_f_l.bmp	LR.bmp	Down	700	Down	localization
4	neutral_cong	319748.81	319354.11	M22	neutral	R	RT	C	hit	394	up	300	100	100	1	36	M22_n_s.bmp	M22_n_r.bmp	M22_n_r.bmp	TR.bmp	Down	600	Down	localization
3	happy_cong	321533.85	321187.39	M22	happy	R	RT	C	hit	346	up	300	100	400	1	43	M22_n_s.bmp	M22_n_r.bmp	M22_h_r.bmp	TR.bmp	Down	500	Down	localization
1	fear_cong	323357.35	322987.34	M27b	fear	R	RT	C	hit	370	up	300	100	100	1	305	M27b_n_s.bmp	M27b_n_r.bmp	M27b_f_r.bmp	TR.bmp	Down	800	Down	localization
5	fear_incong	325141.33	324820.61	M20b	fear	R	LT	I	hit	320	up	300	100	400	1	269	M20b_n_s.bmp	M20b_n_r.bmp	M20b_f_r.bmp	TL.bmp	Up	500	Up	localization
7	happy_incong	327237.77	326903.88	M24	happy	R	LT	I	hit	333	up	300	100	400	1	63	M24_n_s.bmp	M24_n_r.bmp	M24_h_r.bmp	TL.bmp	Up	800	Up	localization
7	happy_incong	329413.09	329003.81	M24b	happy	R	LT	I	hit	409	up	300	100	400	1	303	M24b_n_s.bmp	M24b_n_r.bmp	M24b_h_r.bmp	TL.bmp	Up	800	Up	localization
1	fear_cong	330989.45	330587.09	M6b	fear	L	LT	C	hit	402	up	300	100	100	1	481	M6b_n_s.bmp	M6b_n_l.bmp	M6b_f_l.bmp	LL.bmp	Up	500	Up	localization
2	angry_cong	332900.83	332553.70	M22b	angry	R	RT	C	hit	347	up	300	100	400	1	282	M22b_n_s.bmp	M22b_n_r.bmp	M22b_n_r_t.bmp	TR.bmp	Down	600	Down	localization
1	fear_cong	334749.78	334470.31	M20b	fear	L	LT	C	hit	279	up	300	100	400	1	393	M20b_n_s.bmp	M20b_n_l.bmp	M20b_f_l.bmp	TL.bmp	Up	600	Up	localization
3	happy_cong	336590.19	336220.26	M2b	happy	L	LT	C	hit	369	up	300	100	100	1	451	M2b_n_s.bmp	M2b_n_l.bmp	M2b_h_l.bmp	LL.bmp	Up	800	Up	localization
5	fear_incong	338574.48	338153.53	M2	fear	L	RT	I	hit	420	up	300	100	400	1	141	M2_n_s.bmp	M2_n_l.bmp	M2_f_l.bmp	TR.bmp	Down	600	Down	localization
3	happy_cong	340517.48	340236.78	M9	happy	L	LT	C	hit	280	up	300	100	400	1	251	M9_n_s.bmp	M9_n_l.bmp	M9_h_l.bmp	LL.bmp	Up	700	Up	localization
8	neutral_incong	342589.21	342286.72	M6b	neutral	L	RT	I	hit	302	up	300	100	400	1	496	M6b_n_s.bmp	M6b_n_l.bmp	M6b_n_l.bmp	LR.bmp	Down	800	Down	localization
6	angry_incong	344278.13	343853.34	M20	angry	R	LT	I	hit	424	up	300	100	100	1	22	M20_n_s.bmp	M20_n_r.bmp	M20_n_r_t.bmp	TL.bmp	Up	600	Up	localization
6	angry_incong	346278.47	345936.61	M24	angry	R	LT	I	hit	341	up	300	100	400	1	62	M24_n_s.bmp	M24_n_r.bmp	M24_n_r_t.bmp	TL.bmp	Up	700	Up	localization
6	angry_incong	347974.77	347436.55	M22	angry	L	RT	I	hit	538	up	300	100	100	1	166	M22_n_s.bmp	M22_n_l.bmp	M22_n_l_t.bmp	TR.bmp	Down	500	Down	localization
5	fear_incong	350142.32	349736.49	M20b	fear	L	RT	I	hit	405	up	300	100	400	1	397	M20b_n_s.bmp	M20b_n_l.bmp	M20b_f_l.bmp	TR.bmp	Down	800	Down	localization
7	happy_incong	351917.76	351419.78	M27	happy	R	LT	I	hit	497	up	300	100	100	1	71	M27_n_s.bmp	M27_n_r.bmp	M27_h_r.bmp	LL.bmp	Up	600	Up	localization
5	fear_incong	353789.09	353286.37	M27	fear	L	RT	I	hit	502	up	300	100	100	1	197	M27_n_s.bmp	M27_n_l.bmp	M27_f_l.bmp	LR.bmp	Down	700	Down	localization
1	fear_cong	355653.85	355252.98	M6	fear	R	RT	C	hit	400	up	300	100	100	1	97	M6_n_s.bmp	M6_n_r.bmp	M6_f_r.bmp	LR.bmp	Down	800	Down	localization
7	happy_incong	357557.16	357019.59	M2	happy	R	LT	I	error	537	up	300	100	100	1	7	M2_n_s.bmp	M2_n_r.bmp	M2_h_r.bmp	TL.bmp	Up	700	Down	localization
8	neutral_incong	359645.25	359102.86	M3	neutral	R	LT	I	hit	542	up	300	100	400	1	96	M3_n_s.bmp	M3_n_r.bmp	M3_n_r.bmp	LL.bmp	Up	600	Up	localization
4	neutral_cong	361428.97	361002.80	M22b	neutral	L	LT	C	hit	426	up	300	100	100	1	404	M22b_n_s.bmp	M22b_n_l.bmp	M22b_n_l.bmp	TL.bmp	Up	700	Up	localization
1	fear_cong	363158.33	362702.74	M9b	fear	R	RT	C	hit	455	up	300	100	100	1	369	M9b_n_s.bmp	M9b_n_r.bmp	M9b_f_r.bmp	LR.bmp	Down	600	Down	localization
3	happy_cong	365261.94	364919.34	M6b	happy	R	RT	C	hit	342	up	300	100	400	1	363	M6b_n_s.bmp	M6b_n_r.bmp	M6b_h_r.bmp	LR.bmp	Down	800	Down	localization
