name_condition__	condition_name	KEY_PRESS_TIME	DISPLAY_ON_TIME	stimulus	emotion	gaze_direct	targ_code	trial_type	RESPONSE_ACCURACY	RESPONSE_TIME	orientation	pict1t	pict2t	pict3t	block	name_trial__	pict1	pict2	pict3	targ	expected_answer	jitter	KEY_PRESS	task
2	angry_cong	489511.44	489005.18	M9b	angry	R	RT	C	hit	506	up	300	100	100	3	1394	M9b_n_s.bmp	M9b_n_r.bmp	M9b_n_r_t.bmp	LR.bmp	Up	500	Up	localization
6	angry_incong	491615.08	490888.44	M9	angry	R	LT	I	hit	726	up	300	100	100	3	1142	M9_n_s.bmp	M9_n_r.bmp	M9_n_r_t.bmp	LL.bmp	Down	700	Down	localization
5	fear_incong	493247.80	493088.37	M20b	fear	L	RT	I	error	159	up	300	100	100	3	1413	M20b_n_s.bmp	M20b_n_l.bmp	M20b_f_l.bmp	TR.bmp	Up	800	Down	localization
2	angry_cong	495255.64	494821.64	M27b	angry	L	LT	C	error	433	up	300	100	400	3	1466	M27b_n_s.bmp	M27b_n_l.bmp	M27b_n_l_t.bmp	TL.bmp	Down	600	Up	localization
6	angry_incong	497160.72	496821.58	M9b	angry	L	RT	I	error	339	up	300	100	400	3	1534	M9b_n_s.bmp	M9b_n_l.bmp	M9b_n_l_t.bmp	LR.bmp	Up	600	Down	localization
3	happy_cong	499120.39	498338.20	M6b	happy	L	LT	C	error	782	up	300	100	100	3	1507	M6b_n_s.bmp	M6b_n_l.bmp	M6b_h_l.bmp	LL.bmp	Down	500	Up	localization
1	fear_cong	500856.53	500788.10	M24b	fear	L	LT	C	hit	68	up	300	100	400	3	1449	M24b_n_s.bmp	M24b_n_l.bmp	M24b_f_l.bmp	TL.bmp	Down	700	Down	localization
4	neutral_cong	502904.21	502221.38	M27b	neutral	R	RT	C	error	682	up	300	100	100	3	1332	M27b_n_s.bmp	M27b_n_r.bmp	M27b_n_r.bmp	TR.bmp	Up	700	Down	localization
4	neutral_cong	504975.56	504671.30	M9	neutral	L	LT	C	error	304	up	300	100	400	3	1276	M9_n_s.bmp	M9_n_l.bmp	M9_n_l.bmp	LL.bmp	Down	800	Up	localization
3	happy_cong	507256.02	506437.90	M22b	happy	L	LT	C	hit	818	up	300	100	100	3	1427	M22b_n_s.bmp	M22b_n_l.bmp	M22b_h_l.bmp	TL.bmp	Down	800	Down	localization
