name_condition__	condition_name	KEY_PRESS_TIME	DISPLAY_ON_TIME	stimulus	emotion	gaze_direct	targ_code	trial_type	RESPONSE_ACCURACY	RESPONSE_TIME	orientation	pict1t	pict2t	pict3t	block	name_trial__	pict1	pict2	pict3	targ	expected_answer	jitter	KEY_PRESS	task
5	fear_incong	94646.78	93748.30	M24	fear	R	LT	I	error	898	up	300	100	400	1	61	M24_n_s.bmp	M24_n_r.bmp	M24_f_r.bmp	TL.bmp	Down	800	Up	localization
7	happy_incong	97008.09	96414.87	M20	happy	L	RT	I	hit	593	up	300	100	400	1	159	M20_n_s.bmp	M20_n_l.bmp	M20_h_l.bmp	TR.bmp	Up	800	Up	localization
6	angry_incong	98815.83	98264.80	M9	angry	L	RT	I	hit	551	up	300	100	100	1	246	M9_n_s.bmp	M9_n_l.bmp	M9_n_l_t.bmp	LR.bmp	Up	600	Up	localization
8	neutral_incong	100974.27	100564.74	M6	neutral	L	RT	I	hit	409	up	300	100	400	1	240	M6_n_s.bmp	M6_n_l.bmp	M6_n_l.bmp	LR.bmp	Up	800	Up	localization
8	neutral_incong	102894.39	102431.32	M2b	neutral	R	LT	I	hit	463	up	300	100	100	1	328	M2b_n_s.bmp	M2b_n_r.bmp	M2b_n_r.bmp	LL.bmp	Down	800	Down	localization
1	fear_cong	104862.86	104464.60	M20	fear	L	LT	C	hit	398	up	300	100	400	1	153	M20_n_s.bmp	M20_n_l.bmp	M20_f_l.bmp	TL.bmp	Down	600	Down	localization
2	angry_cong	106527.09	106131.20	M27	angry	L	LT	C	hit	395	up	300	100	100	1	194	M27_n_s.bmp	M27_n_l.bmp	M27_n_l_t.bmp	LL.bmp	Down	600	Down	localization
7	happy_incong	108158.21	107697.82	M20b	happy	R	LT	I	hit	460	up	300	100	100	1	263	M20b_n_s.bmp	M20b_n_r.bmp	M20b_h_r.bmp	TL.bmp	Down	500	Down	localization
2	angry_cong	109783.71	109331.10	M24	angry	R	RT	C	hit	452	up	300	100	100	1	50	M24_n_s.bmp	M24_n_r.bmp	M24_n_r_t.bmp	TR.bmp	Up	500	Up	localization
7	happy_incong	111654.68	111247.69	M20	happy	R	LT	I	hit	406	up	300	100	400	1	31	M20_n_s.bmp	M20_n_r.bmp	M20_h_r.bmp	TL.bmp	Down	500	Down	localization
1	fear_cong	113230.52	112830.98	M22b	fear	R	RT	C	hit	399	up	300	100	100	1	273	M22b_n_s.bmp	M22b_n_r.bmp	M22b_f_r.bmp	TR.bmp	Up	500	Up	localization
6	angry_incong	115254.28	114797.57	M9b	angry	L	RT	I	hit	456	up	300	100	400	1	510	M9b_n_s.bmp	M9b_n_l.bmp	M9b_n_l_t.bmp	LR.bmp	Up	600	Up	localization
5	fear_incong	117111.20	116714.18	M3b	fear	L	RT	I	hit	397	up	300	100	100	1	469	M3b_n_s.bmp	M3b_n_l.bmp	M3b_f_l.bmp	LR.bmp	Up	800	Up	localization
8	neutral_incong	119087.32	118664.10	M9	neutral	L	RT	I	hit	423	up	300	100	400	1	256	M9_n_s.bmp	M9_n_l.bmp	M9_n_l.bmp	LR.bmp	Up	600	Up	localization
3	happy_cong	120999.60	120564.04	M27b	happy	L	LT	C	hit	435	up	300	100	400	1	443	M27b_n_s.bmp	M27b_n_l.bmp	M27b_h_l.bmp	TL.bmp	Down	500	Down	localization
3	happy_cong	122694.33	122163.99	M6	happy	L	LT	C	hit	530	up	300	100	100	1	227	M6_n_s.bmp	M6_n_l.bmp	M6_h_l.bmp	LL.bmp	Down	500	Down	localization
8	neutral_incong	124511.45	124147.26	M6b	neutral	L	RT	I	hit	364	up	300	100	100	1	488	M6b_n_s.bmp	M6b_n_l.bmp	M6b_n_l.bmp	LR.bmp	Up	800	Up	localization
3	happy_cong	126446.76	126080.52	M20b	happy	L	LT	C	hit	366	up	300	100	400	1	395	M20b_n_s.bmp	M20b_n_l.bmp	M20b_h_l.bmp	TL.bmp	Down	600	Down	localization
2	angry_cong	128335.09	127813.80	M22	angry	L	LT	C	hit	521	up	300	100	100	1	162	M22_n_s.bmp	M22_n_l.bmp	M22_n_l_t.bmp	TL.bmp	Down	700	Down	localization
3	happy_cong	130071.44	129597.08	M24b	happy	R	RT	C	hit	474	up	300	100	100	1	291	M24b_n_s.bmp	M24b_n_r.bmp	M24b_h_r.bmp	TR.bmp	Up	600	Up	localization
3	happy_cong	131943.40	131547.01	M27	happy	L	LT	C	hit	396	up	300	100	400	1	203	M27_n_s.bmp	M27_n_l.bmp	M27_h_l.bmp	LL.bmp	Down	500	Down	localization
2	angry_cong	134070.42	133613.60	M27b	angry	R	RT	C	hit	456	up	300	100	400	1	314	M27b_n_s.bmp	M27b_n_r.bmp	M27b_n_r_t.bmp	TR.bmp	Up	700	Up	localization
6	angry_incong	136038.45	135530.20	M22b	angry	L	RT	I	hit	508	up	300	100	400	1	414	M22b_n_s.bmp	M22b_n_l.bmp	M22b_n_l_t.bmp	TR.bmp	Up	500	Up	localization
7	happy_incong	137894.75	137396.80	M27b	happy	L	RT	I	hit	497	up	300	100	100	1	439	M27b_n_s.bmp	M27b_n_l.bmp	M27b_h_l.bmp	TR.bmp	Up	700	Up	localization
4	neutral_cong	139606.06	139146.74	M2	neutral	R	RT	C	hit	459	up	300	100	100	1	4	M2_n_s.bmp	M2_n_r.bmp	M2_n_r.bmp	TR.bmp	Up	600	Up	localization
4	neutral_cong	141607.55	141063.35	M24	neutral	L	LT	C	hit	544	up	300	100	100	1	180	M24_n_s.bmp	M24_n_l.bmp	M24_n_l.bmp	TL.bmp	Down	800	Down	localization
2	angry_cong	143647.66	143263.26	M2	angry	L	LT	C	hit	384	up	300	100	400	1	138	M2_n_s.bmp	M2_n_l.bmp	M2_n_l_t.bmp	TL.bmp	Down	700	Down	localization
3	happy_cong	145615.29	145113.20	M22	happy	R	RT	C	hit	502	up	300	100	400	1	43	M22_n_s.bmp	M22_n_r.bmp	M22_h_r.bmp	TR.bmp	Up	500	Up	localization
6	angry_incong	147583.81	146763.16	M22	angry	L	RT	I	hit	820	up	300	100	100	1	166	M22_n_s.bmp	M22_n_l.bmp	M22_n_l_t.bmp	TR.bmp	Up	500	Up	localization
4	neutral_cong	149454.27	148929.73	M22	neutral	L	LT	C	hit	524	up	300	100	100	1	164	M22_n_s.bmp	M22_n_l.bmp	M22_n_l.bmp	TL.bmp	Down	700	Down	localization
